client_id,birth_number,Bith_Date,district_id,Gender
3331,705205,09-06-1932,70,Male
3332,696115,10-03-1943,46,Male
3333,495724,19-10-1951,10,Female
3334,670701,05-09-1924,1,Male
3335,670210,08-04-1933,11,Female
3336,515530,20-08-1957,64,Female
3337,520413,22-05-1936,53,Female
3338,426129,11-02-1957,69,Female
3339,765129,15-05-1956,31,Female
3340,760216,17-04-1939,54,Female
3341,686220,08-04-1948,54,Male
3342,730929,12-11-1952,73,Female
3344,610916,31-10-1939,42,Male
3345,415127,10-04-1954,37,Female
3346,410225,12-03-1948,37,Female
3347,360119,05-02-1942,11,Male
3348,785214,17-06-1941,38,Female
3349,631221,01-02-1945,42,Male
3350,500319,19-04-1942,30,Female
3351,425915,12-12-1942,30,Male
3352,190912,19-09-1935,23,Female
3353,195421,19-06-1948,23,Male
3354,436028,12-01-1956,62,Female
3355,530115,22-02-1938,38,Male
3356,740423,13-06-1946,73,Female
3357,545721,24-10-1948,63,Female
3358,751007,14-12-1930,16,Female
3359,450224,17-03-1947,1,Male
3360,765831,15-12-1958,43,Female
3361,306002,30-12-1929,40,Male
3365,665730,05-11-1957,1,Male
3366,595212,29-05-1939,54,Female
3367,520423,22-05-1946,54,Female
3368,526024,21-01-1952,14,Female
3369,520416,22-05-1939,1,Male
3370,190328,19-03-1951,25,Female
3371,196007,19-12-1934,25,Female
3372,701030,09-12-1953,1,Female
3373,521129,22-12-1952,5,Female
3374,605813,29-11-1940,5,Female
3375,541106,24-12-1929,74,Male
3376,455119,14-04-1946,11,Female
3377,380505,07-06-1928,11,Female
3378,570421,27-05-1944,5,Male
3379,495701,19-10-1928,5,Female
3380,785403,17-08-1930,74,Male
3381,655901,04-01-1929,70,Male
3382,540228,26-03-1951,54,Male
3383,565423,26-07-1950,54,Female
3384,425803,11-11-1930,41,Male
3385,245213,24-04-1940,11,Male
3386,405308,09-06-1935,49,Female
3387,430814,12-09-1937,58,Female
3388,656026,03-02-1954,53,Female
3389,675116,06-05-1943,39,Female
3390,726117,13-03-1945,53,Male
3391,710407,10-06-1930,42,Male
3392,756031,13-02-1959,1,Female
3393,545824,23-11-1951,73,Male
3394,805704,19-11-1931,66,Female
3395,621228,31-01-1952,4,Female
3396,775303,16-07-1930,18,Male
3397,745608,13-10-1935,24,Female
3398,690913,08-11-1936,24,Female
3399,320225,03-03-1948,72,Male
3402,525502,21-08-1929,74,Female
3403,571018,26-11-1941,74,Female
3404,406011,09-01-1939,56,Female
3405,491215,18-01-1939,40,Male
3406,475713,17-10-1940,40,Male
3407,735413,12-08-1940,35,Male
3408,731220,11-02-1944,35,Male
3409,190403,19-04-1926,36,Female
3410,650216,06-04-1939,54,Male
3412,750718,13-09-1941,57,Female
3413,696125,10-03-1953,57,Female
3414,476017,16-01-1945,11,Male
3415,735930,12-01-1958,54,Male
3416,780601,17-08-1924,35,Female
3417,855318,24-07-1945,35,Female
3418,635807,02-12-1934,70,Male
3420,790624,18-08-1947,66,Male
3421,470305,16-04-1928,20,Female
3422,515502,20-08-1929,1,Male
3423,715905,10-01-1933,12,Female
3424,181114,18-11-1937,64,Male
3425,700507,09-07-1930,70,Female
3426,780207,19-04-1930,73,Male
3427,800616,19-08-1939,42,Female
3428,875927,26-01-1955,42,Male
3429,411016,10-11-1939,46,Male
3430,510925,21-10-1948,3,Male
3431,795405,18-08-1932,70,Male
3432,731108,12-01-1932,15,Female
3433,620907,01-11-1930,71,Male
3434,565920,26-12-1947,71,Male
3435,455527,14-08-1954,4,Female
3436,580218,30-03-1941,30,Male
3437,595808,28-11-1935,30,Female
3438,420112,11-02-1935,43,Female
3439,670127,08-03-1950,62,Female
3440,385213,08-05-1940,1,Male
3441,580209,29-03-1932,75,Male
3443,346206,06-03-1934,1,Female
3444,770406,16-06-1929,57,Female
3445,795326,18-07-1953,17,Female
3446,571001,26-11-1924,70,Male
3447,495421,19-07-1948,54,Male
3448,541224,23-01-1948,1,Male
3449,280321,28-03-1944,27,Male
3450,760912,15-11-1935,25,Male
3451,740717,12-09-1940,19,Female
3452,755828,14-12-1955,19,Male
3453,500802,19-09-1925,56,Female
3454,496017,18-01-1945,11,Male
3455,570228,29-03-1951,11,Female
3456,455121,14-04-1948,54,Male
3457,235614,23-08-1941,75,Male
3458,530630,23-07-1953,33,Male
3459,645830,03-12-1957,14,Male
3460,651011,04-12-1934,14,Male
3461,580222,30-03-1945,54,Female
3462,655318,04-07-1945,54,Female
3463,795302,18-07-1929,1,Female
3464,530114,22-02-1937,43,Female
3465,420417,12-05-1940,30,Male
3466,365531,05-08-1958,1,Female
3467,391206,08-01-1930,1,Female
3468,336231,05-03-1959,68,Female
3469,755223,14-06-1950,1,Female
3470,375423,07-07-1950,52,Male
3471,525929,22-12-1956,1,Male
3472,465511,15-08-1938,70,Male
3473,480521,17-06-1944,70,Female
3474,546208,25-03-1936,32,Female
3475,570313,26-04-1936,19,Female
3476,685105,07-05-1932,60,Female
3477,650828,04-10-1951,37,Male
3478,260530,26-05-1953,1,Male
3479,335919,03-12-1946,1,Male
3480,515410,21-07-1937,15,Male
3481,571110,27-12-1933,15,Male
3482,415209,11-05-1936,71,Male
3483,401202,09-01-1926,70,Female
3484,720430,11-06-1953,44,Male
3485,220527,22-05-1950,77,Male
3486,620309,01-05-1932,77,Female
3487,590906,29-10-1929,1,Male
3488,551009,24-11-1932,1,Male
3489,660813,05-10-1936,76,Female
3490,201016,20-10-1939,19,Female
3491,226118,22-01-1946,19,Female
3492,706227,11-04-1955,8,Female
3493,655504,03-09-1931,69,Male
3494,690702,07-09-1925,42,Female
3495,415510,10-08-1937,64,Male
3496,490711,18-08-1934,64,Male
3497,705911,09-01-1939,39,Female
3498,380401,08-05-1924,77,Male
3499,690316,08-05-1939,19,Male
3500,600607,30-07-1930,29,Male
3501,640321,03-05-1944,51,Male
3502,520803,21-09-1926,54,Male
3503,535114,22-04-1941,54,Female
3504,520125,21-02-1948,40,Female
3505,771206,15-02-1930,20,Female
3506,615820,30-11-1947,1,Male
3507,466202,18-03-1930,32,Male
3508,701109,09-01-1933,38,Male
3509,655213,04-06-1940,38,Female
3510,391026,08-11-1949,13,Female
3511,630911,02-11-1934,74,Male
3512,460525,15-06-1948,49,Male
3513,220720,22-07-1943,70,Male
3514,185205,18-04-1932,70,Male
3515,755102,14-05-1929,61,Male
3516,715907,10-01-1935,58,Female
3517,535624,22-09-1951,68,Male
3518,555902,25-12-1929,33,Female
3519,491215,18-01-1939,74,Male
3520,285517,28-07-1944,8,Male
3521,640720,02-09-1943,4,Male
3522,630202,04-04-1925,57,Female
3523,640429,03-06-1952,6,Female
3524,456120,14-02-1948,68,Male
3525,740521,13-07-1944,15,Female
3526,775706,16-11-1933,15,Female
3527,780811,17-10-1934,77,Male
3528,706006,08-02-1934,73,Female
3529,730315,12-05-1938,54,Female
3530,715918,10-01-1946,16,Female
3531,200614,20-06-1937,43,Female
3532,350224,07-03-1947,56,Male
3533,636201,04-04-1929,1,Male
3534,715321,10-07-1948,50,Female
3535,730512,12-07-1935,37,Male
3536,220820,22-08-1943,55,Female
3537,460416,16-05-1939,51,Male
3538,445502,13-08-1929,1,Female
3539,200831,20-08-1954,36,Female
3540,360804,05-09-1927,51,Female
3541,345501,03-08-1928,51,Male
3542,390902,09-10-1925,10,Female
3543,415819,10-11-1946,10,Female
3544,615815,30-11-1942,1,Male
3545,661101,05-01-1925,68,Male
3546,710228,12-04-1951,3,Female
3547,245315,24-05-1942,1,Male
3548,750503,14-07-1926,1,Female
3549,375908,07-12-1935,5,Male
3550,695914,08-01-1942,54,Male
3552,401116,10-12-1939,44,Male
3554,656221,06-04-1949,22,Female
3555,680206,09-04-1929,22,Female
3556,271127,27-11-1950,6,Female
3557,286124,28-01-1952,6,Male
3558,285701,28-09-1928,54,Male
3559,396023,08-01-1951,57,Female
3560,440202,16-03-1925,57,Male
3562,310405,01-05-1928,1,Male
3563,266122,26-01-1950,1,Male
3564,480323,17-04-1946,62,Male
3565,620729,31-08-1952,44,Male
3566,325219,02-05-1946,65,Female
3567,480309,17-04-1932,1,Female
3568,410125,10-02-1948,1,Male
3569,330409,03-05-1932,67,Female
3570,455427,15-07-1954,15,Female
3571,700617,09-08-1940,25,Female
3572,286218,28-02-1946,48,Male
3573,725209,11-06-1936,8,Female
3574,465217,16-05-1944,19,Female
3575,376012,06-01-1940,9,Female
3576,395315,08-06-1942,1,Female
3577,426215,14-03-1943,31,Male
3578,271020,27-10-1943,72,Female
3579,305807,30-10-1934,72,Female
3580,295427,29-06-1954,6,Female
3581,671223,05-02-1947,33,Male
3582,550217,26-03-1940,38,Female
3583,425909,12-12-1936,15,Female
3584,410325,10-04-1948,15,Male
3585,686002,06-02-1930,29,Male
3586,430411,13-05-1934,60,Female
3587,396201,11-03-1929,60,Male
3588,536104,22-02-1932,76,Male
3589,615713,31-10-1940,73,Male
3590,765923,15-01-1951,23,Male
3591,300928,30-09-1951,74,Male
3592,255330,25-05-1957,74,Male
3594,615507,30-08-1934,13,Male
3595,650101,05-03-1924,28,Male
3596,750322,14-05-1945,74,Male
3597,335817,02-11-1944,10,Female
3598,230911,23-09-1934,66,Male
3599,315302,31-05-1929,66,Female
3600,435726,13-10-1953,46,Male
3601,380803,07-09-1926,19,Male
3602,406210,12-03-1938,19,Male
3603,540613,24-07-1936,42,Male
3605,340724,03-08-1947,71,Female
3606,580606,28-07-1929,63,Female
3607,465729,16-10-1956,18,Female
3608,471209,16-01-1933,66,Female
3609,556026,24-01-1954,66,Female
3610,190508,19-05-1931,36,Female
3611,725527,10-09-1954,30,Male
3612,625904,01-01-1932,19,Male
3613,690212,10-04-1935,19,Female
3614,716009,09-02-1937,43,Male
3615,740704,12-09-1927,1,Male
3616,645414,03-08-1941,77,Male
3617,546130,23-02-1958,51,Male
3618,530221,24-03-1944,54,Male
3619,550809,24-09-1932,40,Female
3620,370914,07-10-1937,21,Male
3621,390721,08-08-1944,66,Female
3622,385417,08-07-1944,66,Male
3623,655420,04-08-1947,28,Male
3624,825227,21-06-1954,1,Female
3627,815608,20-10-1935,18,Male
3628,275226,27-04-1953,11,Female
3629,471213,16-01-1937,42,Male
3630,236128,23-01-1956,64,Male
3631,211119,21-11-1942,64,Female
3632,435929,13-12-1956,15,Female
3633,331014,02-11-1937,72,Male
3634,230625,23-06-1948,1,Male
3635,215131,21-03-1958,1,Male
3636,780519,17-07-1942,46,Male
3637,590110,28-02-1933,64,Male
3638,436211,15-03-1939,49,Male
3639,280417,28-04-1940,73,Male
3640,780724,16-09-1947,75,Female
3641,795201,18-06-1928,75,Male
3642,610827,30-09-1950,19,Female
3643,801111,19-01-1935,26,Male
3644,510614,21-07-1937,75,Male
3645,750226,16-04-1949,34,Female
3646,435616,12-09-1943,33,Male
3647,480823,17-09-1946,33,Female
3648,800103,21-03-1926,3,Male
3649,596025,28-01-1953,10,Male
3650,180217,18-02-1940,64,Male
3651,181001,18-10-1924,35,Female
3652,200220,20-02-1943,1,Male
3653,175103,17-03-1930,1,Female
3654,245301,24-05-1928,25,Female
3655,680206,09-04-1929,59,Female
3656,255826,25-10-1953,62,Male
3657,210518,21-05-1941,62,Male
3658,240405,24-04-1928,58,Female
3659,306110,30-01-1938,42,Female
3660,740709,12-09-1932,65,Female
3661,321125,02-12-1948,51,Male
3662,310922,01-10-1945,27,Male
3663,475625,16-09-1952,69,Male
3664,510319,20-04-1942,69,Male
3667,710918,10-11-1941,70,Female
3668,726223,13-04-1951,70,Male
3669,620822,01-10-1945,10,Male
3670,805917,19-01-1945,44,Female
3671,430716,12-08-1939,10,Male
3672,486206,20-03-1934,10,Female
3673,516207,23-03-1935,1,Female
3674,806110,21-03-1938,17,Female
3675,520318,21-04-1941,70,Male
3676,656014,03-02-1942,10,Male
3677,600916,30-10-1939,10,Female
3678,345812,03-11-1939,1,Female
3679,310423,01-05-1946,72,Male
3680,235407,23-06-1934,72,Male
3681,210426,21-04-1949,1,Male
3682,245112,24-03-1939,1,Female
3683,775222,16-06-1949,74,Male
3684,616231,02-04-1959,16,Female
3685,740306,13-05-1929,74,Female
3686,626011,31-01-1939,61,Female
3687,720206,13-04-1929,49,Female
3688,755502,13-09-1929,49,Male
3689,795712,18-11-1939,9,Male
3690,600802,29-09-1925,44,Female
3691,650417,04-06-1940,18,Female
3693,220331,22-03-1954,15,Male
3694,205429,20-06-1956,15,Female
3695,341004,03-11-1927,55,Male
3696,395411,09-07-1938,55,Female
3697,545116,23-04-1943,9,Male
3698,710425,10-06-1948,44,Female
3699,680808,07-10-1931,1,Male
3700,765524,14-09-1951,1,Male
3701,545506,23-08-1933,73,Male
3702,521127,22-12-1950,76,Male
3703,310615,01-07-1938,17,Female
3704,620411,01-06-1934,69,Male
3705,655604,04-10-1931,1,Female
3707,410624,11-07-1947,74,Male
3708,585316,27-06-1943,46,Female
3709,550503,24-06-1926,46,Female
3710,280125,28-01-1948,59,Female
3711,680507,07-07-1930,25,Female
3712,695530,07-09-1957,56,Female
3713,445223,14-05-1950,41,Male
3714,536001,22-01-1929,8,Male
3716,530415,23-05-1938,74,Male
3717,250130,25-01-1953,71,Female
3718,295629,29-08-1956,71,Female
3719,300830,30-08-1953,54,Male
3720,366207,08-03-1935,54,Male
3721,546216,25-03-1944,64,Female
3722,565429,26-07-1956,1,Female
3723,680901,07-11-1924,18,Female
3724,255923,25-11-1950,57,Female
3727,700113,10-03-1936,33,Male
3728,360106,05-02-1929,66,Male
3729,415822,10-11-1949,66,Female
3730,455807,14-11-1934,59,Male
3732,460827,15-09-1950,66,Male
3733,465509,15-08-1936,1,Male
3734,431202,12-01-1926,15,Male
3735,380117,07-02-1940,18,Female
3736,325722,02-10-1949,18,Male
3737,480430,18-05-1953,12,Male
3738,785331,17-07-1958,1,Male
3739,565821,25-11-1948,3,Female
3740,291103,29-11-1926,46,Female
3741,360504,05-06-1927,16,Female
3742,616127,02-03-1955,56,Female
3743,581106,28-12-1929,56,Male
3745,715119,10-05-1946,2,Female
3746,750125,15-03-1948,66,Male
3747,641202,02-02-1926,1,Female
3748,305305,30-05-1932,59,Male
3749,435321,12-06-1948,65,Female
3750,381003,07-11-1926,1,Female
3751,661012,05-12-1935,33,Male
3752,615206,31-05-1933,33,Male
3753,595414,29-07-1941,1,Female
3754,475713,17-10-1940,1,Male
3755,515709,21-10-1936,37,Female
3756,716003,09-02-1931,12,Male
3757,220416,22-04-1939,5,Male
3758,635914,02-01-1942,53,Male
3759,611012,30-11-1935,53,Female
3760,550104,24-02-1927,18,Male
3761,750805,14-10-1928,48,Male
3762,595218,29-05-1945,60,Female
3763,775812,16-12-1939,38,Male
3764,780129,18-03-1952,38,Male
3765,565124,25-04-1951,45,Male
3766,805310,19-07-1937,1,Male
3767,360907,06-10-1930,14,Male
3768,445304,13-06-1931,14,Male
3769,570910,27-10-1933,54,Female
3770,255103,25-03-1930,35,Female
3771,420327,11-04-1950,48,Female
3772,365823,05-11-1950,48,Female
3773,645729,03-11-1956,33,Female
3774,221029,22-10-1952,1,Male
3775,281127,28-11-1950,46,Male
3776,780709,16-09-1932,74,Female
3777,755904,14-01-1932,74,Female
3779,490515,18-06-1938,6,Male
3780,771122,16-01-1946,37,Female
3781,755312,14-07-1939,17,Female
3782,800910,19-11-1933,1,Male
3783,685708,07-11-1935,1,Male
3784,741108,13-01-1932,1,Male
3785,205718,20-09-1945,66,Female
3786,200710,20-07-1933,13,Male
3787,785507,16-09-1934,21,Female
3788,555705,25-10-1932,56,Male
3789,641017,03-12-1940,66,Female
3790,360828,05-09-1951,48,Female
3791,390318,08-04-1941,72,Female
3792,720921,11-11-1944,74,Male
3793,515620,20-09-1947,39,Female
3794,765506,14-09-1933,37,Male
3795,820503,21-07-1926,12,Male
3796,530629,23-07-1952,3,Female
3797,515714,21-10-1941,3,Female
3798,546117,23-02-1945,1,Male
3799,290324,29-03-1947,2,Male
3800,545615,23-09-1942,38,Male
3801,480815,17-09-1938,38,Female
3802,250728,25-07-1951,67,Female
3803,300715,30-07-1938,1,Male
3804,335411,03-07-1938,1,Female
3805,421220,11-01-1944,68,Female
3806,675627,06-10-1954,54,Male
3807,476107,16-02-1935,33,Male
3808,430124,12-02-1947,57,Female
3811,520620,22-07-1943,6,Male
3812,670208,08-04-1931,1,Male
3813,785825,17-12-1952,2,Male
3814,450913,15-10-1936,1,Female
3815,695412,08-08-1939,28,Male
3816,660126,07-03-1949,1,Female
3817,376021,06-01-1949,77,Female
3818,420728,11-08-1951,71,Male
3819,365524,05-08-1951,71,Male
3821,390516,08-06-1939,22,Female
3822,531126,23-12-1949,48,Male
3823,561208,25-01-1932,63,Male
3824,710107,12-03-1930,41,Male
3825,655420,04-08-1947,41,Male
3826,210308,21-03-1931,33,Male
3827,235505,23-07-1932,33,Male
3829,720313,11-05-1936,59,Male
3830,685224,07-06-1951,18,Female
3831,180211,18-02-1934,11,Female
3832,255904,25-11-1931,11,Female
3833,350301,04-04-1924,19,Male
3834,765912,15-01-1940,1,Male
3835,315512,31-07-1939,50,Male
3836,481121,18-12-1944,77,Female
3837,215822,21-10-1949,39,Female
3838,291027,29-10-1950,65,Male
3839,375705,07-10-1932,65,Male
3840,335612,02-09-1939,50,Female
3841,190708,19-07-1931,26,Male
3842,760626,15-08-1949,74,Male
3843,425421,12-07-1948,4,Female
3844,636226,04-04-1954,71,Female
3845,590509,28-06-1932,1,Female
3846,805711,19-11-1938,27,Male
3847,595914,29-12-1941,6,Male
3848,385814,07-11-1941,45,Male
3849,326211,04-03-1939,1,Female
3850,575126,26-04-1953,45,Male
3851,611120,31-12-1943,45,Male
3852,525912,22-12-1939,10,Male
3853,805704,19-11-1931,59,Female
3854,590830,28-09-1953,24,Female
3855,390320,08-04-1943,29,Female
3856,445609,13-09-1936,1,Female
3857,526203,24-03-1931,72,Female
3858,485614,17-09-1941,18,Female
3859,410503,10-06-1926,18,Female
3860,380410,08-05-1933,74,Female
3861,515127,20-04-1954,11,Female
3862,475713,17-10-1940,40,Male
3863,396027,08-01-1955,1,Male
3864,311117,01-12-1940,1,Female
3865,771106,16-01-1930,75,Female
3866,775703,16-11-1930,75,Female
3868,621114,01-01-1938,66,Male
3869,465224,16-05-1951,17,Female
3870,715808,10-12-1935,4,Female
3871,790325,18-05-1948,4,Male
3872,300419,30-04-1942,8,Male
3873,606216,31-03-1944,23,Female
3874,425810,11-11-1937,61,Female
3875,305727,30-09-1954,1,Male
3876,230522,23-05-1945,1,Female
3877,565913,26-12-1940,38,Male
3880,615824,30-11-1951,29,Female
3881,475507,16-08-1934,45,Male
3882,420510,11-06-1933,45,Female
3883,650927,04-11-1950,18,Male
3884,631118,02-01-1942,72,Male
3885,405117,09-04-1944,70,Male
3886,655717,04-11-1944,8,Female
3887,200117,20-01-1940,67,Female
3888,166027,16-12-1954,67,Female
3890,581022,27-11-1945,3,Female
3891,581214,27-01-1938,75,Male
3892,790419,18-06-1942,1,Female
3893,691226,07-02-1950,1,Male
3894,410121,10-02-1944,29,Female
3895,455503,14-08-1930,29,Female
3896,231003,23-10-1926,5,Male
3897,515328,20-06-1955,16,Female
3898,485117,17-04-1944,57,Male
3899,195920,19-11-1947,55,Female
3900,430923,13-10-1946,55,Female
3901,515412,21-07-1939,55,Male
3902,496220,20-03-1948,65,Female
3903,485318,17-06-1945,1,Male
3904,395115,08-04-1942,29,Male
3905,350805,04-09-1928,29,Male
3906,361223,05-01-1947,64,Female
3907,546209,26-03-1937,1,Female
3908,291125,29-11-1948,73,Female
3909,235916,23-11-1943,73,Male
3910,195823,19-10-1950,37,Male
3911,526013,21-01-1941,31,Male
3912,455307,14-06-1934,1,Female
3913,510801,20-09-1924,8,Female
3914,205824,20-10-1951,52,Male
3915,770105,17-03-1928,20,Female
3916,705827,09-12-1954,47,Male
3917,671228,05-02-1952,47,Male
3918,740110,15-03-1933,5,Female
3919,420617,12-07-1940,35,Female
3920,255813,25-10-1940,44,Male
3921,585121,27-04-1948,28,Female
3922,285408,28-06-1935,1,Male
3923,351020,04-11-1943,1,Female
3924,710109,11-03-1932,56,Male
3925,365814,05-11-1941,45,Male
3926,721001,11-12-1924,54,Female
3927,485223,18-05-1950,61,Male
3928,285808,28-10-1935,77,Male
3929,571101,27-12-1924,74,Female
3930,210117,21-01-1940,1,Male
3931,216015,21-12-1942,1,Female
3932,391006,08-11-1929,59,Male
3933,465907,16-12-1934,59,Male
3934,681015,07-12-1938,12,Male
3935,391127,09-12-1950,71,Female
3936,625408,01-08-1935,36,Male
3937,630609,02-08-1932,36,Male
3938,800122,21-03-1945,27,Male
3939,531106,23-12-1929,40,Female
3942,520813,21-09-1936,53,Female
3943,451204,14-01-1928,1,Male
3944,360101,05-02-1924,8,Female
3945,316025,31-12-1952,8,Male
3946,750511,14-07-1934,1,Female
3947,670525,06-07-1948,23,Female
3948,795523,17-09-1950,44,Male
3949,740826,13-10-1949,44,Female
3950,240321,24-03-1944,38,Male
3951,205722,20-09-1949,38,Male
3952,656228,05-04-1956,52,Female
3953,255609,25-08-1936,14,Male
3954,571031,26-11-1954,64,Female
3955,605531,29-08-1958,64,Female
3956,755602,14-10-1929,21,Female
3957,710812,10-10-1935,21,Male
3958,465430,16-07-1957,37,Male
3959,705715,09-11-1942,30,Female
3960,640106,05-03-1929,8,Male
3961,435403,13-07-1930,53,Female
3962,521128,22-12-1951,74,Female
3963,740207,15-04-1930,76,Male
3964,420507,11-06-1930,74,Female
3965,630516,02-07-1939,1,Female
3966,696007,07-02-1935,1,Female
3967,605926,30-12-1953,18,Male
3968,550615,25-07-1938,18,Female
3969,515219,21-05-1946,4,Male
3970,805809,19-12-1936,46,Male
3971,660220,07-04-1943,1,Male
3972,300601,30-06-1924,1,Female
3973,825820,21-12-1947,1,Female
3974,380824,07-09-1947,68,Male
3975,545719,24-10-1946,1,Male
3976,670913,06-11-1936,43,Female
3977,750927,14-11-1950,8,Male
3978,701215,08-02-1939,18,Female
3979,286014,28-12-1941,54,Female
3980,530713,22-08-1936,1,Female
3981,790616,18-08-1939,19,Male
3982,195115,19-03-1942,45,Male
3983,265522,26-07-1949,1,Male
3984,645313,03-07-1940,1,Male
3985,795416,18-08-1943,75,Female
3987,601107,30-12-1930,67,Female
3988,745904,13-01-1932,53,Male
3989,800327,19-05-1950,53,Female
3990,730203,14-04-1926,29,Male
3991,670517,06-07-1940,11,Female
3992,486110,17-02-1938,71,Female
3993,805307,19-07-1934,14,Male
3994,655131,04-05-1958,21,Male
3995,485815,17-11-1942,1,Female
3996,475716,17-10-1943,36,Female
3997,275105,27-03-1932,13,Male
3998,505603,19-09-1930,59,Female
3999,765116,15-05-1943,30,Male
4000,571022,26-11-1945,40,Male
4001,560129,25-02-1952,69,Male
4002,205629,20-08-1956,25,Male
4003,490423,19-05-1946,8,Male
4004,575812,26-11-1939,30,Male
4006,785507,16-09-1934,25,Female
4007,481107,18-12-1930,23,Female
4008,515508,20-08-1935,23,Female
4009,660629,05-08-1952,4,Male
4010,485617,17-09-1944,4,Female
4011,576219,29-03-1947,62,Male
4012,566009,25-01-1937,56,Female
4013,516206,23-03-1934,1,Male
4014,800906,19-11-1929,17,Female
4015,726227,13-04-1955,65,Female
4016,715525,09-09-1952,13,Female
4017,640515,03-07-1938,13,Female
4018,805907,19-01-1935,3,Male
4019,450916,15-10-1939,11,Male
4020,535331,22-06-1958,45,Female
4021,481210,17-01-1934,45,Female
4022,260210,26-02-1933,1,Male
4023,255517,25-07-1944,1,Female
4024,641016,03-12-1939,3,Female
4025,716007,09-02-1935,3,Female
4026,455924,15-12-1951,76,Male
4027,655628,04-10-1955,16,Female
4028,700808,09-10-1931,16,Male
4029,670103,08-03-1926,17,Female
4030,765921,15-01-1949,44,Male
4031,750522,14-07-1945,67,Female
4032,645802,03-12-1929,35,Female
4033,251015,25-10-1938,51,Female
4034,370717,06-08-1940,58,Male
4035,305820,30-10-1947,58,Female
4036,765709,15-11-1936,25,Male
4037,666022,04-02-1950,1,Female
4040,615517,30-08-1944,59,Female
4041,540126,23-02-1949,59,Female
4042,390904,09-10-1927,1,Female
4043,535509,22-08-1936,70,Female
4044,305429,30-06-1956,44,Female
4046,446218,16-03-1946,1,Male
4047,370128,06-02-1951,1,Male
4048,231124,23-11-1947,4,Female
4049,450913,15-10-1936,4,Female
4050,481230,17-01-1954,47,Male
4051,491006,18-11-1929,74,Male
4052,506017,19-01-1945,74,Female
4053,295923,29-11-1950,70,Female
4054,595208,29-05-1935,72,Male
4055,535601,22-09-1928,74,Male
4056,525726,22-10-1953,63,Female
4057,225611,22-08-1938,70,Female
4059,240511,24-05-1934,54,Male
4060,545621,23-09-1948,44,Male
4061,781224,16-02-1948,8,Male
4062,500808,19-09-1931,71,Male
4063,665216,05-06-1943,61,Female
4064,720208,13-04-1931,61,Female
4065,420627,12-07-1950,73,Female
4066,366128,05-02-1956,30,Female
4067,595708,29-10-1935,21,Female
4068,240625,24-06-1948,11,Female
4069,590307,28-04-1930,68,Female
4070,595523,28-08-1950,68,Male
4071,426215,14-03-1943,45,Male
4072,410508,10-06-1931,45,Female
4073,550210,27-03-1933,24,Female
4074,585608,27-09-1935,24,Female
4075,445918,14-12-1945,8,Male
4076,691117,08-01-1941,49,Female
4077,555306,24-06-1933,68,Male
4078,510604,21-07-1927,23,Female
4079,550629,25-07-1952,27,Female
4080,435926,13-12-1953,21,Female
4081,780603,17-08-1926,9,Female
4082,615115,30-04-1942,58,Male
4083,685130,07-05-1957,74,Male
4084,571005,26-11-1928,55,Female
4085,526204,23-03-1932,55,Male
4086,416222,13-03-1950,63,Male
4087,465216,16-05-1943,64,Female
4088,486218,20-03-1946,68,Male
4089,470227,19-03-1950,68,Male
4090,710622,10-08-1945,23,Male
4091,825907,21-01-1935,29,Male
4092,336111,02-02-1939,14,Female
4093,460929,16-10-1952,1,Male
4094,791219,17-02-1943,2,Female
4095,740914,13-11-1937,25,Female
4096,805316,19-07-1943,25,Female
4098,380328,07-04-1951,13,Male
4099,455503,14-08-1930,12,Female
4100,550313,24-04-1936,74,Female
4101,705507,08-09-1934,1,Female
4102,695815,08-12-1942,4,Male
4103,650519,04-07-1942,4,Female
4104,190410,19-04-1933,23,Male
4105,806115,21-03-1943,16,Female
4106,361109,06-12-1932,1,Male
4107,540909,24-10-1932,49,Female
4108,265126,26-03-1953,43,Female
4109,530811,22-09-1934,63,Female
4112,741128,13-01-1952,38,Female
4113,475909,17-12-1936,76,Male
4114,640209,04-04-1932,63,Male
4115,430327,12-04-1950,33,Male
4116,361124,06-12-1947,36,Male
4117,185701,18-09-1928,53,Male
4118,780617,17-08-1940,28,Female
4119,625220,01-06-1947,62,Male
4120,610306,30-04-1929,62,Male
4121,230212,23-02-1935,23,Female
4122,690918,08-11-1941,39,Female
4123,666112,06-03-1940,39,Female
4124,636110,04-03-1938,19,Male
4125,225417,22-06-1944,31,Male
4126,750909,14-11-1932,74,Male
4127,705526,08-09-1953,74,Female
4129,525331,21-06-1958,75,Male
4131,760602,15-08-1925,48,Male
4132,621015,01-12-1938,42,Male
4133,655322,04-07-1949,42,Male
4134,545212,24-05-1939,1,Male
4136,590106,28-02-1929,31,Female
4137,490830,18-09-1953,21,Female
4138,685918,07-01-1946,11,Male
4139,690720,07-09-1943,74,Female
4140,631004,02-12-1927,70,Female
4141,700318,09-05-1941,9,Male
4142,600611,30-07-1934,36,Female
4143,550824,24-09-1947,27,Female
4144,555911,25-12-1938,27,Male
4145,226202,22-02-1930,73,Male
4146,555613,24-09-1940,9,Female
4147,721223,10-02-1947,64,Female
4148,685208,07-06-1935,64,Female
4149,790307,18-05-1930,1,Female
4150,775810,16-12-1937,1,Male
4151,265717,26-09-1944,73,Male
4152,270607,27-06-1930,73,Female
4153,560412,26-05-1935,32,Female
4154,536025,22-01-1953,32,Male
